CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
1070773	62168.04297	3311744703580	0.50429	0.76829	62167.58203	0.46094	20399	1	0.49402	0.64953	1	0.54569	0.61983	1	0.51985	0.63468	1	0.50519	0.85165	13.14282	0.96607	1	0.96676	0.84331	15.00117	0.96607	1	0.00076	-0.03328	0.50420	0.00319	1	0.06281	-0.03104	0.47770	0.00360	1	0.72840	1.03255	0	
1070774	62168.05859	3311744867434	0.51670	0.73652	62167.58203	0.46094	20399	0	0.54994	0.63574	1	0.51362	0.59801	1	0.53178	0.61687	1	0.50536	0.85162	13.22778	0.97283	1	0.96665	0.84270	14.80640	0.98495	1	0.00076	-0.03328	0.50420	0.00303	1	0.06281	-0.03104	0.47770	0.00344	1	0.72840	1.03255	0	
1070775	62168.07812	3311745033094	0.52111	0.66782	62167.58203	0.46094	20399	0	0.53952	0.59963	1	0.51151	0.59861	1	0.52551	0.59912	1	0.50526	0.85138	13.22978	0.99171	1	0.96674	0.84330	15.20784	1.00382	1	0.00076	-0.03328	0.50420	0.00305	1	0.06281	-0.03104	0.47770	0.00329	1	0.72840	1.03255	0	
1070776	62168.09375	3311745196882	0.52274	0.64133	62167.58203	0.46094	20399	0	0.53911	0.59153	1	0.51288	0.58515	1	0.52599	0.58834	1	0.50412	0.85021	12.81021	1.00382	1	0.96660	0.84267	15.14936	1.02300	1	0.00068	-0.03197	0.48511	0.00316	1	0.06553	-0.03240	0.49875	0.00330	1	0.72840	1.03255	0	
1070777	62168.10938	3311745361168	0.51196	0.59438	62167.58203	0.46094	20399	0	0.46106	0.57532	1	0.50770	0.61602	1	0.48438	0.59567	1	0.50412	0.84999	12.84301	1.01624	1	0.96651	0.84274	14.92078	1.02331	1	0.00068	-0.03197	0.48511	0.00326	1	0.06553	-0.03240	0.49875	0.00326	1	0.72840	1.03255	0	
1070778	62168.12500	3311745523627	0.49673	0.57003	62167.58203	0.46094	20399	0	0.45615	0.53554	1	0.50682	0.55581	1	0.48149	0.54568	1	0.50402	0.85012	12.86295	1.01654	1	0.96646	0.84250	15.03944	1.02361	1	0.00068	-0.03197	0.48511	0.00324	1	0.06553	-0.03240	0.49875	0.00330	1	0.72840	1.03255	0	
1070779	62168.14062	3311745690382	0.49164	0.56184	62167.58203	0.46094	20399	0	0.45612	0.53533	1	0.50684	0.55559	1	0.48148	0.54546	1	0.50414	0.85126	12.94885	1.01685	1	0.96670	0.84323	15.17685	1.02391	1	0.00068	-0.03206	0.48510	0.00307	1	0.06553	-0.03240	0.49875	0.00329	1	0.72840	1.03255	0	
1070780	62168.16016	3311745854634	0.49293	0.56385	62168.10938	0.05078	20400	1	0.50844	0.56101	1	0.48514	0.57877	1	0.49679	0.56989	1	0.50413	0.85121	12.97270	1.02391	1	0.96615	0.84318	14.16016	1.02391	1	0.00068	-0.03206	0.48510	0.00309	1	0.06553	-0.03240	0.49875	0.00360	1	0.72840	1.03255	0	
1070781	62168.17578	3311746018308	0.49736	0.56795	62168.10938	0.06641	20400	1	0.51260	0.58501	1	0.51760	0.58369	1	0.51510	0.58435	1	0.50415	0.85227	12.98230	1.02391	1	0.96678	0.84405	14.91409	1.02391	1	0.00068	-0.03206	0.48510	0.00329	1	0.06553	-0.03240	0.49875	0.00348	1	0.72840	1.03255	0	
1070782	62168.19141	3311746182499	0.50029	0.57033	62168.10938	0.08203	20400	1	0.51225	0.58053	1	0.51758	0.58391	1	0.51491	0.58222	1	0.50393	0.85258	12.90461	1.03068	1	0.96622	0.84424	14.36111	1.02361	1	0.00065	-0.03296	0.49796	0.00313	1	0.06392	-0.03163	0.48683	0.00349	1	0.72840	1.03255	0	
1070783	62168.20703	3311746347447	0.50255	0.57212	62168.10938	0.09766	20400	1	0.54222	0.60263	1	0.49006	0.56304	1	0.51614	0.58283	1	0.50383	0.85293	13.35059	1.03037	1	0.96619	0.84412	14.21010	1.02331	1	0.00065	-0.03296	0.49796	0.00312	1	0.06392	-0.03163	0.48683	0.00346	1	0.72840	1.03255	0	
1070784	62168.22266	3311746510371	0.50120	0.56931	62168.10938	0.11328	20400	1	0.50955	0.51668	1	0.47391	0.58268	1	0.49173	0.54968	1	0.50359	0.85201	12.77629	1.03007	1	0.96608	0.84436	14.30726	1.02300	1	0.00065	-0.03296	0.49796	0.00326	1	0.06392	-0.03163	0.48683	0.00348	1	0.72840	1.03255	0	
1070785	62168.24219	3311746675435	0.50016	0.56769	62168.10938	0.13281	20400	1	0.50993	0.52180	1	0.47367	0.58763	1	0.49180	0.55471	1	0.50344	0.85233	12.36491	1.02300	1	0.96569	0.84435	14.26062	1.01593	1	0.00050	-0.03191	0.48147	0.00329	1	0.06392	-0.03172	0.48683	0.00322	1	0.72840	1.03255	0	
1070786	62168.25781	3311746840152	0.50290	0.56978	62168.10938	0.14844	20400	1	0.55360	0.57590	1	0.50150	0.60137	1	0.52755	0.58864	1	0.50354	0.85292	12.50699	1.00917	1	0.96570	0.84464	14.09587	1.00917	1	0.00050	-0.03191	0.48147	0.00314	1	0.06392	-0.03172	0.48683	0.00324	1	0.72840	1.03255	0	
1070787	62168.27344	3311747002883	0.50639	0.56987	62168.10938	0.16406	20400	1	0.54615	0.54410	1	0.53660	0.59725	1	0.54138	0.57067	1	0.50341	0.85331	12.30960	1.00241	1	0.96587	0.84498	14.15559	1.00241	1	0.00050	-0.03191	0.48147	0.00341	1	0.06392	-0.03172	0.48683	0.00333	1	0.72840	1.03255	0	
1070788	62168.28906	3311747168667	0.50931	0.56993	62168.10938	0.17969	20400	1	0.54615	0.54410	1	0.53660	0.59725	1	0.54138	0.57067	1	0.50241	0.84927	12.79094	1.00241	1	0.96356	0.84022	14.13268	1.00241	1	0.00056	-0.03273	0.49584	0.00408	1	0.06330	-0.03137	0.48418	0.00423	1	0.72840	1.03255	0	
1070789	62168.30469	3311747333069	0.50722	0.56984	62168.10938	0.19531	20400	1	0.47208	0.56555	1	0.49222	0.57191	1	0.48215	0.56873	1	0.50298	0.84894	13.90736	1.00917	1	0.96369	0.83947	13.31365	1.00917	1	0.00056	-0.03273	0.49584	0.00325	1	0.06330	-0.03137	0.48418	0.00352	1	0.72840	1.03255	0	
1070790	62168.32422	3311747496329	0.50551	0.56638	62168.10938	0.21484	20400	1	0.47444	0.48041	1	0.49215	0.56244	1	0.48330	0.52142	1	0.50231	0.84832	13.13386	1.01593	1	0.96360	0.83942	13.24085	1.01593	1	0.00056	-0.03273	0.49584	0.00342	1	0.06330	-0.03137	0.48418	0.00354	1	0.72840	1.03255	0	
1070791	62168.33984	3311747660171	0.50404	0.56288	62168.10938	0.23047	20400	1	0.47392	0.47521	1	0.49287	0.55238	1	0.48339	0.51380	1	0.50238	0.84809	13.38098	1.02270	1	0.96281	0.83794	13.51008	1.02976	1	0.00037	-0.03241	0.49393	0.00369	1	0.06330	-0.03137	0.48418	0.00373	1	0.72840	1.03255	0	
1070792	62168.35547	3311747825424	0.50481	0.55946	62168.10938	0.24609	20400	1	0.53891	0.51654	1	0.49394	0.49982	1	0.51642	0.50818	1	0.50199	0.84811	13.67712	1.02976	1	0.96288	0.83845	13.50338	1.03683	1	0.00037	-0.03241	0.49393	0.00354	1	0.06330	-0.03137	0.48418	0.00366	1	0.72840	1.03255	0	
1070793	62168.37109	3311747989999	0.50646	0.55559	62168.10938	0.26172	20400	1	0.53784	0.49991	1	0.52798	0.48761	1	0.53291	0.49376	1	0.50125	0.84789	13.11038	1.03683	1	0.96286	0.83827	13.58404	1.04389	1	0.00037	-0.03241	0.49393	0.00352	1	0.06330	-0.03137	0.48418	0.00373	1	0.72840	1.03255	0	
1070794	62168.38672	3311748154373	0.50794	0.55186	62168.10938	0.27734	20400	1	0.53760	0.49471	1	0.52857	0.48208	1	0.53308	0.48840	1	0.50097	0.84728	12.77204	1.04389	1	0.96203	0.83759	12.10688	1.05096	1	0.00019	-0.03248	0.49487	0.00380	1	0.06330	-0.03137	0.48418	0.00369	1	0.72840	1.03255	0	
1070795	62168.40625	3311748317609	0.50694	0.54700	62168.10938	0.29688	20400	1	0.49265	0.49538	1	0.48522	0.42368	1	0.48893	0.45953	1	0.50064	0.84679	11.96156	1.05096	1	0.96199	0.83690	11.68520	1.05096	1	0.00019	-0.03248	0.49487	0.00365	1	0.06330	-0.03137	0.48418	0.00396	1	0.72840	1.03255	0	
1070796	62168.42188	3311748482914	0.50762	0.54102	62168.10938	0.31250	20400	1	0.52318	0.44125	1	0.51798	0.41363	1	0.52058	0.42744	1	0.50056	0.84713	12.16164	1.05096	1	0.96195	0.83677	11.94040	1.05096	1	0.00019	-0.03248	0.49487	0.00357	1	0.06330	-0.03137	0.48418	0.00396	1	0.72840	1.03255	0	
1070797	62168.43750	3311748646395	0.51434	0.51077	62168.10938	0.31250	20400	0	0.52285	0.43535	1	0.51913	0.40055	1	0.52099	0.41795	1	0.49993	0.84725	11.82840	1.05852	1	0.96149	0.83784	11.28929	1.06642	1	0.00005	-0.03405	0.51806	0.00374	1	0.06330	-0.03137	0.48418	0.00390	1	0.72840	1.03255	0	
1070798	62168.45312	3311748811261	0.52687	0.51520	62168.10938	0.31250	20400	0	0.56851	0.57351	1	0.51028	0.46576	1	0.53939	0.51963	1	0.50034	0.84872	12.23049	1.07397	1	0.96118	0.83824	11.48229	1.08187	1	0.00005	-0.03405	0.51806	0.00341	1	0.06330	-0.03137	0.48418	0.00366	1	0.72840	1.03255	0	
1070799	62168.46875	3311748974746	0.52565	0.46268	62168.10938	0.31250	20400	0	0.52497	0.37996	1	0.52145	0.33530	1	0.52321	0.35763	1	0.49984	0.84766	11.34255	1.08943	1	0.96118	0.83680	11.00859	1.09733	1	0.00005	-0.03405	0.51806	0.00359	1	0.06330	-0.03137	0.48418	0.00393	1	0.72840	1.03255	0	
1070800	62168.48828	3311749139653	0.52855	0.41057	62168.10938	0.31250	20400	0	0.52464	0.37357	1	0.52145	0.33530	1	0.52304	0.35443	1	0.49903	0.84845	10.97439	1.09733	1	0.96052	0.83799	10.50731	1.09733	1	0.00000	-0.03249	0.49444	0.00336	1	0.06330	-0.03137	0.48418	0.00358	1	0.72840	1.03255	0	
1070801	62168.50391	3311749304267	0.56136	0.21322	62168.10938	0.31250	20400	0	0.48342	-0.01699	1	0.70493	0.04874	1	0.59418	0.01588	1	0.49944	0.84143	10.35154	1.08977	1	0.96138	0.83132	11.87699	1.08187	1	0.00000	-0.03249	0.49444	0.00227	1	0.06330	-0.03137	0.48418	0.00232	1	0.72840	1.03255	0	
1070802	62168.51953	3311749468821	0.61880	0.00913	62168.10938	0.31250	20400	0	0.54636	-0.45405	1	0.92100	-0.34408	1	0.73368	-0.39907	1	0.49937	0.84094	10.88508	1.07431	1	0.96101	0.83139	11.73723	1.06642	1	0.00000	-0.03249	0.49444	0.00253	1	0.06330	-0.03137	0.48418	0.00267	1	0.72840	1.03255	0	
1070803	62168.53516	3311749633386	0.74642	-0.23027	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.91142	-0.30761	1	0.91142	-0.30761	1	0.49937	0.84094	10.88508	1.05886	0	0.95186	0.85925	11.07518	1.04389	1	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00212	1	0.72840	1.03255	0	
1070804	62168.55078	3311749795729	0.53697	0.25544	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.32752	0.74115	1	0.32752	0.74115	1	0.49937	0.84094	10.88508	1.04389	0	0.95278	0.85924	9.49110	1.03683	1	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00293	1	0.72840	1.03255	0	
1070805	62168.57031	3311749961598	0.46355	0.43595	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	1	0.31671	0.79697	1	0.49937	0.84094	10.88508	1.03683	0	0.95289	0.86058	9.99965	1.02976	1	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070806	62168.58594	3311750125729	0.32211	0.76906	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02976	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070807	62168.60156	3311750291194	0.32211	0.76906	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02270	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070808	62168.61719	3311750454679	0.32211	0.76906	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02270	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070809	62168.63672	3311750618718	0.00000	0.00000	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02270	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070810	62168.65234	3311750782536	0.00000	0.00000	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02270	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070811	62168.66797	3311750947359	0.00000	0.00000	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02270	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070812	62168.68359	3311751111125	0.00000	0.00000	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02270	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070813	62168.69922	3311751274963	0.00000	0.00000	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02270	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070814	62168.71875	3311751440148	0.00000	0.00000	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02270	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
1070815	62168.73438	3311751602704	0.00000	0.00000	62168.10938	0.31250	20400	0	0.54636	-0.45405	0	0.31671	0.79697	0	0.31671	0.79697	0	0.49937	0.84094	10.88508	1.02270	0	0.95289	0.86058	9.99965	1.02270	0	0.00000	-0.03249	0.49444	0.00253	1	0.06174	-0.03217	0.48195	0.00274	1	0.72840	1.03255	0	
