CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
1119641	62970.89453	3319773206258	0.62244	0.47579	62970.50000	0.39453	21920	1	0.59499	0.42743	1	0.65240	0.54418	1	0.62370	0.48580	1	0.30813	0.66475	14.45532	1.00861	1	0.77846	0.64210	13.46160	1.00861	1	-0.05478	-0.02667	0.85690	0.00322	1	0.03798	-0.01422	0.49247	0.00360	1	0.64275	1.07161	0	
1119642	62970.91016	3319773371315	0.62262	0.47707	62970.50000	0.41016	21920	1	0.59857	0.47863	1	0.65585	0.53966	1	0.62721	0.50914	1	0.30813	0.66560	14.50084	1.00861	1	0.77863	0.64197	13.61695	1.00861	1	-0.05478	-0.02667	0.85690	0.00351	1	0.03798	-0.01422	0.49247	0.00360	1	0.64275	1.07161	0	
1119643	62970.92578	3319773535070	0.62279	0.47826	62970.50000	0.42578	21920	1	0.59857	0.47863	1	0.65585	0.53966	1	0.62721	0.50914	1	0.30894	0.66579	14.61962	1.00861	1	0.77894	0.64208	13.42094	1.00861	1	-0.05478	-0.02667	0.85690	0.00353	1	0.04024	-0.01490	0.51924	0.00351	1	0.64275	1.07161	0	
1119644	62970.94141	3319773698336	0.62346	0.47939	62970.50000	0.44141	21920	1	0.64416	0.48257	1	0.63880	0.53716	1	0.64148	0.50986	1	0.30877	0.66568	14.57835	1.00861	1	0.77883	0.64186	13.48142	1.00861	1	-0.05478	-0.02667	0.85690	0.00353	1	0.04024	-0.01490	0.51924	0.00351	1	0.64275	1.07161	0	
1119645	62970.96094	3319773864575	0.62358	0.48113	62970.50000	0.46094	21920	1	0.60800	0.52192	1	0.64564	0.53779	1	0.62682	0.52986	1	0.30828	0.66626	14.57246	1.00861	1	0.77895	0.64189	13.60916	1.00861	1	-0.05478	-0.02667	0.85690	0.00365	1	0.04024	-0.01490	0.51924	0.00352	1	0.64275	1.07161	0	
1119646	62970.97656	3319774028788	0.62368	0.48275	62970.50000	0.47656	21920	1	0.60800	0.52192	1	0.64564	0.53779	1	0.62682	0.52986	1	0.30904	0.66524	13.80685	1.00861	1	0.77871	0.64202	13.47763	1.00861	1	-0.05478	-0.02667	0.85690	0.00361	1	0.04024	-0.01490	0.51924	0.00363	1	0.64275	1.07161	0	
1119647	62970.99219	3319774191835	0.62519	0.48317	62970.50000	0.49219	21920	1	0.66244	0.43885	1	0.67861	0.55257	1	0.67052	0.49571	1	0.30920	0.66456	14.25822	1.00861	1	0.77879	0.64229	13.57046	1.00861	1	-0.05478	-0.02667	0.85690	0.00336	1	0.04024	-0.01490	0.51924	0.00357	1	0.64275	1.07161	0	
1119648	62971.00781	3319774356869	0.62994	0.48355	62970.50000	0.50781	21920	1	0.76096	0.47360	1	0.79328	0.51743	1	0.77712	0.49552	1	0.30815	0.66411	15.36257	1.00861	1	0.77820	0.64103	13.89206	1.00861	1	-0.05478	-0.02667	0.85690	0.00327	1	0.04024	-0.01490	0.51924	0.00339	1	0.64275	1.07161	0	
1119649	62971.02344	3319774521540	0.65366	0.50691	62970.50000	0.50781	21920	0	0.76096	0.47360	1	0.79328	0.51743	1	0.77712	0.49552	1	0.30209	0.66304	14.96373	1.00861	1	0.77060	0.63811	13.58886	1.00861	1	-0.05478	-0.02667	0.85690	0.00359	1	0.04024	-0.01490	0.51924	0.00391	1	0.64275	1.07161	0	
1119650	62971.04297	3319774685303	0.54047	0.45951	62970.50000	0.50781	21920	0	0.45535	0.40476	1	0.39922	0.41947	1	0.42728	0.41211	1	0.30187	0.66240	14.07538	1.00861	1	0.76973	0.63845	13.80558	1.00861	1	-0.05478	-0.02667	0.85690	0.00356	1	0.04024	-0.01490	0.51924	0.00350	1	0.64275	1.07161	0	
1119651	62971.05859	3319774848876	0.50936	0.44469	62970.50000	0.50781	21920	0	0.45650	0.40566	1	0.43778	0.42442	1	0.44714	0.41504	1	0.30126	0.66268	14.65096	1.00861	1	0.76973	0.63845	13.80558	1.00861	1	-0.05478	-0.02667	0.85690	0.00362	1	0.04024	-0.01490	0.51924	0.00350	1	0.64275	1.07161	0	
1119652	62971.07422	3319775013405	0.44052	0.41406	62970.50000	0.50781	21920	0	0.45650	0.40566	1	0.43778	0.42442	1	0.44714	0.41504	1	0.30119	0.66184	14.93762	1.00861	1	0.76962	0.63782	12.96924	1.00861	1	-0.05478	-0.02667	0.85690	0.00343	1	0.04024	-0.01490	0.51924	0.00354	1	0.64275	1.07161	0	
1119653	62971.08984	3319775178770	0.43981	0.42378	62970.50000	0.50781	21920	0	0.44241	0.44050	1	0.43580	0.42648	1	0.43910	0.43349	1	0.30091	0.66333	13.94776	1.00861	1	0.76967	0.63764	12.65663	1.00861	1	-0.05478	-0.02667	0.85690	0.00357	1	0.04024	-0.01490	0.51924	0.00343	1	0.64275	1.07161	0	
1119654	62971.10547	3319775342248	0.43272	0.42276	62970.50000	0.50781	21920	0	0.40183	0.43878	1	0.43525	0.40265	1	0.41854	0.42071	1	0.30041	0.66348	14.28148	1.00861	1	0.76972	0.63703	12.76331	1.00861	1	-0.05478	-0.02667	0.85690	0.00354	1	0.04024	-0.01490	0.51924	0.00350	1	0.64275	1.07161	0	
1119655	62971.12500	3319775505951	0.42917	0.42224	62971.07422	0.05078	21921	1	0.40183	0.43878	1	0.43525	0.40265	1	0.41854	0.42071	1	0.30087	0.66266	14.53568	1.00861	1	0.76919	0.63707	11.76264	1.00861	1	-0.05478	-0.02667	0.85690	0.00367	1	0.04024	-0.01490	0.51924	0.00386	1	0.64275	1.07161	0	
1119656	62971.14062	3319775670684	0.43666	0.42771	62971.07422	0.06641	21921	1	0.49295	0.41441	1	0.44029	0.48470	1	0.46662	0.44956	1	0.30116	0.66249	13.17598	1.00861	1	0.76896	0.63900	12.17068	1.00861	1	-0.05478	-0.02667	0.85690	0.00379	1	0.04024	-0.01490	0.51924	0.00357	1	0.64275	1.07161	0	
1119657	62971.15625	3319775834864	0.42877	0.41758	62971.07422	0.08203	21921	1	0.38236	0.31466	1	0.39627	0.41928	1	0.38932	0.36697	1	0.30075	0.66023	13.20330	1.00861	1	0.76904	0.63766	11.82427	1.00861	1	-0.05478	-0.02667	0.85690	0.00368	1	0.04024	-0.01490	0.51924	0.00346	1	0.64275	1.07161	0	
1119658	62971.17188	3319775999711	0.42314	0.41035	62971.07422	0.09766	21921	1	0.38236	0.31466	1	0.39627	0.41928	1	0.38932	0.36697	1	0.30467	0.65934	13.44129	1.00861	1	0.77343	0.62964	11.44570	1.00861	1	-0.05478	-0.02667	0.85690	0.00379	1	0.04024	-0.01490	0.51924	0.00234	1	0.64275	1.07161	0	
1119659	62971.18750	3319776163170	0.43590	0.39052	62971.07422	0.11328	21921	1	0.53261	0.28953	1	0.51785	0.21387	1	0.52523	0.25170	1	0.30446	0.65730	12.47660	1.00861	1	0.77318	0.62981	11.40712	1.00861	1	-0.05478	-0.02667	0.85690	0.00433	1	0.04024	-0.01490	0.51924	0.00220	1	0.64275	1.07161	0	
1119660	62971.20703	3319776328521	0.44606	0.37317	62971.07422	0.13281	21921	1	0.53385	0.25731	1	0.52082	0.21144	1	0.52734	0.23438	1	0.30452	0.65789	12.63923	1.00861	1	0.77328	0.62964	11.77509	1.00861	1	-0.05478	-0.02667	0.85690	0.00417	1	0.04024	-0.01490	0.51924	0.00223	1	0.64275	1.07161	0	
1119661	62971.22266	3319776492646	0.45419	0.35929	62971.07422	0.14844	21921	1	0.53385	0.25731	1	0.52082	0.21144	1	0.52734	0.23438	1	0.30517	0.65801	11.81350	1.00861	1	0.77351	0.62952	11.10566	1.00861	1	-0.05478	-0.02667	0.85690	0.00387	1	0.04024	-0.01490	0.51924	0.00216	1	0.64275	1.07161	0	
1119662	62971.23828	3319776656875	0.46295	0.35287	62971.07422	0.16406	21921	1	0.57534	0.37616	1	0.52586	0.20105	1	0.55060	0.28861	1	0.30518	0.65950	12.00061	1.00861	1	0.77331	0.62918	10.66072	1.00861	1	-0.05478	-0.02667	0.85690	0.00378	1	0.04024	-0.01490	0.51924	0.00209	1	0.64275	1.07161	0	
1119663	62971.25391	3319776821296	0.47095	0.34553	62971.07422	0.17969	21921	1	0.57724	0.32134	1	0.54066	0.20832	1	0.55895	0.26483	1	0.30519	0.65902	12.10109	1.00861	1	0.77347	0.62946	11.10311	1.00861	1	-0.05478	-0.02667	0.85690	0.00372	1	0.04024	-0.01490	0.51924	0.00218	1	0.64275	1.07161	0	
1119664	62971.26953	3319776984339	0.47772	0.33932	62971.07422	0.19531	21921	1	0.57724	0.32134	1	0.54066	0.20832	1	0.55895	0.26483	1	0.30482	0.65491	11.34480	1.00861	1	0.77377	0.62896	10.46411	1.00861	1	-0.05478	-0.02667	0.85690	0.00238	1	0.04024	-0.01490	0.51924	0.00209	1	0.64275	1.07161	0	
1119665	62971.28906	3319777150140	0.48134	0.32833	62971.07422	0.21484	21921	1	0.55314	0.18986	1	0.50373	0.18108	1	0.52843	0.18547	1	0.30490	0.65487	11.23178	1.00861	1	0.77355	0.62897	9.69248	1.00861	1	-0.05478	-0.02667	0.85690	0.00225	1	0.04024	-0.01490	0.51924	0.00196	1	0.64275	1.07161	0	
1119666	62971.30469	3319777313805	0.49756	0.29175	62971.07422	0.21484	21921	0	0.55225	0.17680	1	0.50784	0.16843	1	0.53005	0.17262	1	0.30489	0.65480	11.44247	1.00861	1	0.77365	0.62857	10.57920	1.00861	1	-0.05478	-0.02667	0.85690	0.00230	1	0.04024	-0.01490	0.51924	0.00197	1	0.64275	1.07161	0	
1119667	62971.32031	3319777478167	0.51380	0.23218	62971.07422	0.21484	21921	0	0.55225	0.17680	1	0.50784	0.16843	1	0.53005	0.17262	1	0.30505	0.65443	11.00266	1.00861	1	0.77383	0.62868	10.07831	1.00861	1	-0.05478	-0.02667	0.85690	0.00220	1	0.04024	-0.01490	0.51924	0.00198	1	0.64275	1.07161	0	
1119668	62971.33594	3319777643255	0.52114	0.23334	62971.07422	0.21484	21921	0	0.55559	0.30409	1	0.51602	0.16724	1	0.53581	0.23567	1	0.30545	0.65752	11.79904	1.00861	1	0.77387	0.62875	10.01848	1.00861	1	-0.05478	-0.02667	0.85690	0.00385	1	0.04024	-0.01490	0.51924	0.00201	1	0.64275	1.07161	0	
1119669	62971.35547	3319777807489	0.52394	0.23775	62971.30469	0.05078	21922	1	0.54208	0.31736	1	0.52265	0.18459	1	0.53237	0.25097	1	0.30532	0.65804	11.63618	1.00861	1	0.77390	0.62892	10.52418	1.00861	1	-0.05478	-0.02667	0.85690	0.00400	1	0.04024	-0.01490	0.51924	0.00207	1	0.64275	1.07161	0	
1119670	62971.37109	3319777970913	0.52563	0.24040	62971.30469	0.06641	21922	1	0.54208	0.31736	1	0.52265	0.18459	1	0.53237	0.25097	1	0.30518	0.65370	10.55097	1.00861	1	0.77420	0.62842	9.78415	1.00861	1	-0.05478	-0.02667	0.85690	0.00225	1	0.04024	-0.01490	0.51924	0.00191	1	0.64275	1.07161	0	
1119671	62971.38672	3319778135760	0.52654	0.22999	62971.30469	0.08203	21922	1	0.53596	0.18443	1	0.52628	0.17152	1	0.53112	0.17798	1	0.30519	0.65385	10.48645	1.00861	1	0.77417	0.62848	9.84908	1.00861	1	-0.05478	-0.02667	0.85690	0.00216	1	0.04024	-0.01490	0.51924	0.00191	1	0.64275	1.07161	0	
1119672	62971.40234	3319778300559	0.52311	0.21688	62971.30469	0.09766	21922	1	0.52756	0.13012	1	0.47750	0.14629	1	0.50253	0.13820	1	0.30519	0.65366	10.59093	1.00861	1	0.77406	0.62834	9.62725	1.00861	1	-0.05478	-0.02667	0.85690	0.00224	1	0.04024	-0.01490	0.51924	0.00196	1	0.64275	1.07161	0	
1119673	62971.41797	3319778464586	0.52054	0.20705	62971.30469	0.11328	21922	1	0.52756	0.13012	1	0.47750	0.14629	1	0.50253	0.13820	1	0.30546	0.65429	10.84710	1.00861	1	0.77456	0.62857	9.50513	1.00861	1	-0.05478	-0.02667	0.85690	0.00210	1	0.04024	-0.01490	0.51924	0.00203	1	0.64275	1.07161	0	
1119674	62971.43750	3319778627111	0.51234	0.20054	62971.30469	0.13281	21922	1	0.45799	0.13405	1	0.43558	0.16290	1	0.44678	0.14848	1	0.30532	0.65355	10.71681	1.00861	1	0.77402	0.62862	9.07048	1.00861	1	-0.05478	-0.02667	0.85690	0.00218	1	0.04024	-0.01490	0.51924	0.00192	1	0.64275	1.07161	0	
1119675	62971.45312	3319778792975	0.50572	0.19069	62971.30469	0.14844	21922	1	0.45576	0.08978	1	0.43652	0.11426	1	0.44614	0.10202	1	0.30527	0.65356	10.72844	1.00861	1	0.77403	0.62811	9.61681	1.00861	1	-0.05478	-0.02667	0.85690	0.00216	1	0.04024	-0.01490	0.51924	0.00192	1	0.64275	1.07161	0	
1119676	62971.46875	3319778955569	0.50031	0.18263	62971.30469	0.16406	21922	1	0.45576	0.08978	1	0.43652	0.11426	1	0.44614	0.10202	1	0.30752	0.65600	10.46996	1.00861	1	0.77626	0.63040	9.30944	1.00861	1	-0.05478	-0.02667	0.85690	0.00215	1	0.04024	-0.01490	0.51924	0.00195	1	0.64275	1.07161	0	
1119677	62971.48438	3319779121548	0.50613	0.18216	62971.30469	0.17969	21922	1	0.58253	0.20101	1	0.55780	0.15301	1	0.57017	0.17701	1	0.30724	0.65605	10.57623	1.00861	1	0.77602	0.63021	9.28091	1.00861	1	-0.05478	-0.02667	0.85690	0.00207	1	0.04024	-0.01490	0.51924	0.00177	1	0.64275	1.07161	0	
1119678	62971.50000	3319779286055	0.51046	0.18159	62971.30469	0.19531	21922	1	0.58430	0.19228	1	0.54052	0.15729	1	0.56241	0.17478	1	0.30743	0.65593	10.54983	1.00861	1	0.77589	0.63048	9.26748	1.00861	1	-0.05478	-0.02667	0.85690	0.00215	1	0.04024	-0.01490	0.51924	0.00183	1	0.64275	1.07161	0	
1119679	62971.51953	3319779448462	0.51417	0.18110	62971.30469	0.21484	21922	1	0.58430	0.19228	1	0.54052	0.15729	1	0.56241	0.17478	1	0.30763	0.65600	10.51138	1.00861	1	0.77648	0.63069	9.14006	1.00861	1	-0.05478	-0.02667	0.85690	0.00219	1	0.04024	-0.01490	0.51924	0.00181	1	0.64275	1.07161	0	
1119680	62971.53516	3319779614067	0.51679	0.18114	62971.30469	0.23047	21922	1	0.56874	0.19977	1	0.53817	0.16338	1	0.55346	0.18157	1	0.30778	0.65616	10.21974	1.00861	1	0.77633	0.63084	9.24211	1.00861	1	-0.05478	-0.02667	0.85690	0.00209	1	0.04024	-0.01490	0.51924	0.00179	1	0.64275	1.07161	0	
1119681	62971.55078	3319779777488	0.51898	0.18085	62971.30469	0.24609	21922	1	0.55926	0.19234	1	0.54438	0.16073	1	0.55182	0.17653	1	0.30763	0.65600	10.51138	1.00861	1	0.77634	0.63044	9.27795	1.00861	1	-0.05478	-0.02667	0.85690	0.00219	1	0.04024	-0.01490	0.51924	0.00184	1	0.64275	1.07161	0	
1119682	62971.56641	3319779942368	0.52091	0.18059	62971.30469	0.26172	21922	1	0.55926	0.19234	1	0.54438	0.16073	1	0.55182	0.17653	1	0.30801	0.65609	10.40046	1.00861	1	0.77668	0.63070	9.07048	1.00861	1	-0.05478	-0.02667	0.85690	0.00212	1	0.04024	-0.01490	0.51924	0.00192	1	0.64275	1.07161	0	
1119683	62971.58203	3319780106684	0.52435	0.18094	62971.30469	0.27734	21922	1	0.59434	0.15841	1	0.57146	0.21508	1	0.58290	0.18675	1	0.30815	0.65576	10.54795	1.00861	1	0.77653	0.63062	9.60977	1.00861	1	-0.05478	-0.02667	0.85690	0.00215	1	0.04024	-0.01490	0.51924	0.00192	1	0.64275	1.07161	0	
1119684	62971.60156	3319780271654	0.52657	0.17959	62971.30469	0.29688	21922	1	0.56543	0.13023	1	0.56766	0.18068	1	0.56655	0.15545	1	0.30784	0.65578	10.55097	1.00861	1	0.77661	0.63077	9.66957	1.00861	1	-0.05478	-0.02667	0.85690	0.00225	1	0.04024	-0.01490	0.51924	0.00188	1	0.64275	1.07161	0	
1119685	62971.61719	3319780435062	0.52857	0.17839	62971.30469	0.31250	21922	1	0.56543	0.13023	1	0.56766	0.18068	1	0.56655	0.15545	1	0.30794	0.66223	11.11057	1.00861	1	0.77662	0.63329	9.42756	1.00861	1	-0.05478	-0.02667	0.85690	0.00342	1	0.04024	-0.01490	0.51924	0.00187	1	0.64275	1.07161	0	
1119686	62971.63281	3319780601054	0.53129	0.18518	62971.30469	0.32812	21922	1	0.58800	0.38213	1	0.58340	0.26006	1	0.58570	0.32109	1	0.30814	0.66148	10.70173	1.00861	1	0.77669	0.63281	9.10359	1.00861	1	-0.05478	-0.02667	0.85690	0.00348	1	0.04024	-0.01490	0.51924	0.00174	1	0.64275	1.07161	0	
1119687	62971.64844	3319780762538	0.53295	0.19252	62971.30469	0.34375	21922	1	0.57560	0.44112	1	0.55997	0.25222	1	0.56778	0.34667	1	0.30782	0.66310	11.21473	1.00861	1	0.77643	0.63284	9.19838	1.00861	1	-0.05478	-0.02667	0.85690	0.00353	1	0.04024	-0.01490	0.51924	0.00182	1	0.64275	1.07161	0	
1119688	62971.66406	3319780928139	0.56578	0.21444	62971.30469	0.34375	21922	0	0.57560	0.44112	1	0.55997	0.25222	1	0.56778	0.34667	1	0.30817	0.66265	11.20713	1.00861	1	0.77655	0.63219	9.39915	1.00861	1	-0.05478	-0.02667	0.85690	0.00376	1	0.04024	-0.01490	0.51924	0.00182	1	0.64275	1.07161	0	
1119689	62971.68359	3319781092706	0.57483	0.23394	62971.30469	0.34375	21922	0	0.57560	0.44112	0	0.58389	0.25343	1	0.58389	0.25343	1	0.30817	0.66265	11.20713	1.00861	0	0.77674	0.63244	8.76217	1.00861	1	-0.05478	-0.02667	0.85690	0.00376	1	0.04024	-0.01490	0.51924	0.00176	1	0.64275	1.07161	0	
1119690	62971.69922	3319781256348	0.57414	0.23150	62971.30469	0.34375	21922	0	0.57560	0.44112	0	0.57275	0.22662	1	0.57275	0.22662	1	0.30817	0.66265	11.20713	1.00861	0	0.77689	0.63196	9.24987	1.00861	1	-0.05478	-0.02667	0.85690	0.00376	1	0.04024	-0.01490	0.51924	0.00190	1	0.64275	1.07161	0	
1119691	62971.71484	3319781421308	0.57379	0.23028	62971.66406	0.05078	21923	1	0.57560	0.44112	0	0.57275	0.22662	1	0.57275	0.22662	1	0.30817	0.66265	11.20713	1.00861	0	0.77640	0.63258	9.22115	1.00861	1	-0.05478	-0.02667	0.85690	0.00376	1	0.04024	-0.01490	0.51924	0.00189	1	0.64275	1.07161	0	
1119692	62971.73047	3319781584692	0.58011	0.23316	62971.66406	0.06641	21923	1	0.57560	0.44112	0	0.60539	0.24470	1	0.60539	0.24470	1	0.30817	0.66265	11.20713	1.00861	0	0.77656	0.63251	8.94710	1.00861	1	-0.05478	-0.02667	0.85690	0.00376	1	0.04024	-0.01490	0.51924	0.00188	1	0.64275	1.07161	0	
1119693	62971.74609	3319781749750	0.60378	0.21116	62971.66406	0.08203	21923	1	0.57560	0.44112	0	0.72211	0.10112	1	0.72211	0.10112	1	0.30817	0.66265	11.20713	1.00861	0	0.77724	0.63181	10.76840	1.00861	1	-0.05478	-0.02667	0.85690	0.00376	1	0.04024	-0.01490	0.51924	0.00200	1	0.64275	1.07161	0	
1119694	62971.76562	3319781914474	0.60378	0.21116	62971.66406	0.10156	21923	1	0.57560	0.44112	0	0.72211	0.10112	0	0.72211	0.10112	0	0.30817	0.66265	11.20713	1.00861	0	0.77724	0.63181	10.76840	1.00861	0	-0.05478	-0.02667	0.85690	0.00376	1	0.04024	-0.01490	0.51924	0.00200	1	0.64275	1.07161	0	
1119695	62971.78125	3319782077631	0.61830	0.22400	62971.66406	0.11719	21923	1	0.70542	0.30107	1	0.72211	0.10112	0	0.70542	0.30107	1	0.76618	0.64670	9.05064	1.00861	1	0.77724	0.63181	10.76840	1.00861	0	-0.05478	-0.02667	0.85690	0.00201	1	0.04024	-0.01490	0.51924	0.00200	1	0.64275	1.07161	0	
1119696	62971.79688	3319782241706	0.62339	0.22239	62971.66406	0.13281	21923	1	0.65904	0.21110	1	0.72211	0.10112	0	0.65904	0.21110	1	0.76618	0.64629	9.23574	1.00861	1	0.77724	0.63181	10.76840	1.00861	0	-0.05478	-0.02667	0.85690	0.00219	1	0.04024	-0.01490	0.51924	0.00200	1	0.64275	1.07161	0	
1119697	62971.81250	3319782407870	0.62339	0.22239	62971.66406	0.14844	21923	1	0.65904	0.21110	0	0.72211	0.10112	0	0.65904	0.21110	0	0.76618	0.64629	9.23574	1.00861	0	0.77724	0.63181	10.76840	1.00861	0	-0.05478	-0.02667	0.85690	0.00219	1	0.04024	-0.01490	0.51924	0.00200	1	0.64275	1.07161	0	
1119698	62971.82812	3319782570154	0.62339	0.22239	62971.66406	0.16406	21923	1	0.65904	0.21110	0	0.72211	0.10112	0	0.65904	0.21110	0	0.76618	0.64629	9.23574	1.00861	0	0.77724	0.63181	10.76840	1.00861	0	-0.05478	-0.02667	0.85690	0.00219	1	0.04024	-0.01490	0.51924	0.00200	1	0.64275	1.07161	0	
