CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
117173	1926.59302	1291004420867	0.00000	0.00000	1926.19861	0.32886	908	0	0.40155	0.51810	0	0.41471	0.65019	0	0.40813	0.58415	0	0.15562	0.36891	24.92830	0.80159	0	0.59076	0.31409	23.43626	0.80159	0	-0.05393	0.01234	0.56745	0.00506	1	0.00000	0.00000	0.00000	0.00538	0	0.08594	0.71111	0	
117174	1926.60925	1291004583895	0.00000	0.00000	1926.19861	0.32886	908	0	0.40155	0.51810	0	0.41471	0.65019	0	0.40813	0.58415	0	0.15562	0.36891	24.92830	0.80159	0	0.59076	0.31409	23.43626	0.80159	0	-0.05393	0.01234	0.56745	0.00506	1	0.00000	0.00000	0.00000	0.00538	0	0.08594	0.71111	0	
117175	1926.62561	1291004747566	0.00000	0.00000	1926.19861	0.32886	908	0	0.40155	0.51810	0	0.41471	0.65019	0	0.40813	0.58415	0	0.15562	0.36891	24.92830	0.80159	0	0.59076	0.31409	23.43626	0.80159	0	-0.05393	0.01234	0.56745	0.00506	1	0.00000	0.00000	0.00000	0.00538	0	0.08594	0.71111	0	
117176	1926.64258	1291004917016	0.00000	0.00000	1926.19861	0.32886	908	0	0.40155	0.51810	0	0.41471	0.65019	0	0.40813	0.58415	0	0.15562	0.36891	24.92830	0.80159	0	0.59076	0.31409	23.43626	0.80159	0	-0.05393	0.01234	0.56745	0.00506	1	0.00000	0.00000	0.00000	0.00538	0	0.08594	0.71111	0	
117177	1926.65869	1291005077533	0.00000	0.00000	1926.19861	0.32886	908	0	0.40155	0.51810	0	0.41471	0.65019	0	0.40813	0.58415	0	0.15562	0.36891	24.92830	0.80159	0	0.59076	0.31409	23.43626	0.80159	0	-0.05393	0.01234	0.56745	0.00506	1	0.00000	0.00000	0.00000	0.00538	0	0.08594	0.71111	0	
117178	1926.67493	1291005240695	0.00000	0.00000	1926.19861	0.32886	908	0	0.40155	0.51810	0	0.41471	0.65019	0	0.40813	0.58415	0	0.15562	0.36891	24.92830	0.80159	0	0.59076	0.31409	23.43626	0.80159	0	-0.05393	0.01234	0.56745	0.00506	1	0.00000	0.00000	0.00000	0.00538	0	0.08594	0.71111	0	
117179	1926.69141	1291005405382	0.00000	0.00000	1926.19861	0.32886	908	0	0.40155	0.51810	0	0.41471	0.65019	0	0.40813	0.58415	0	0.15562	0.36891	24.92830	0.80159	0	0.59076	0.31409	23.43626	0.80159	0	-0.05393	0.01234	0.56745	0.00506	1	0.00000	0.00000	0.00000	0.00538	0	0.08594	0.71111	0	
117180	1926.70947	1291005585367	0.00000	0.00000	1926.19861	0.32886	908	0	0.40155	0.51810	0	0.41471	0.65019	0	0.40813	0.58415	0	0.15562	0.36891	24.92830	0.80159	0	0.59076	0.31409	23.43626	0.80159	0	-0.05393	0.01234	0.56745	0.00506	1	0.00000	0.00000	0.00000	0.00538	0	0.08594	0.71111	0	
117181	1926.72449	1291005736152	0.00000	0.00000	1926.19861	0.32886	908	0	0.40155	0.51810	0	0.41471	0.65019	0	0.40813	0.58415	0	0.15562	0.36891	24.92830	0.80159	0	0.59076	0.31409	23.43626	0.80159	0	-0.05393	0.01234	0.56745	0.00506	1	0.00000	0.00000	0.00000	0.00538	0	0.08594	0.71111	0	
117182	1926.74072	1291005898319	0.49267	0.52058	1926.19861	0.32886	908	0	0.50640	0.50648	1	0.47894	0.53468	1	0.49267	0.52058	1	0.15706	0.36688	26.60862	0.80159	1	0.59215	0.30954	27.35435	0.80159	1	-0.05393	0.01234	0.56745	0.00533	1	0.00000	0.00000	0.00000	0.00542	0	0.08594	0.71111	0	
117183	1926.75732	1291006064360	0.48621	0.52174	1926.19861	0.32886	908	0	0.47910	0.50762	1	0.48038	0.53816	1	0.47974	0.52289	1	0.15703	0.36688	26.69296	0.80159	1	0.59225	0.30971	27.33366	0.80159	1	-0.05393	0.01234	0.56745	0.00532	1	0.00000	0.00000	0.00000	0.00546	0	0.08594	0.71111	0	
117184	1926.77405	1291006231110	0.48405	0.52212	1926.19861	0.32886	908	0	0.47910	0.50762	1	0.48038	0.53816	1	0.47974	0.52289	1	0.15703	0.36688	26.69296	0.80159	1	0.59225	0.30971	27.33366	0.80159	1	-0.05430	0.01227	0.56912	0.00532	1	0.00000	0.00000	0.00000	0.00546	0	0.08594	0.71111	0	
117185	1926.79004	1291006391359	0.48206	0.52164	1926.74072	0.04932	909	1	0.46287	0.50158	1	0.48930	0.53881	1	0.47609	0.52020	1	0.15728	0.36699	26.69573	0.80159	1	0.59246	0.30971	27.04458	0.80159	1	-0.05430	0.01227	0.56912	0.00534	1	0.00000	0.00000	0.00000	0.00546	0	0.08594	0.71111	0	START_TRIAL PLOT_2YTD.PNG
